측정일자,측정소명,미세먼지,초미세먼지
20190914,관악구,0,0
20190914,금천구,15,0.003
20190914,양천구,22,0.004
20190914,강남구,19,0
20190914,서초구,14,0.003
20190914,송파구,16,0.002
20190914,강동구,17,0.003
20190913,중구,20,0.002
20190913,종로구,16,0.003
20190913,용산구,12,0.003
20190913,은평구,16,0.004
20190913,서대문구,13,0.002
20190913,마포구,13,0.004
20190913,광진구,14,0.004
20190913,성동구,13,0.002
20190913,중랑구,7,0.005
20190913,동대문구,10,0.004
20190913,성북구,20,0.003
20190913,도봉구,8,0.004
20190913,강북구,17,0.002
20190913,노원구,11,0.003
20190913,강서구,15,0.003
20190913,구로구,12,0.003
20190913,영등포구,13,0.003
20190913,동작구,23,0.002
20190913,관악구,0,0
20190913,금천구,13,0.003
20190913,양천구,17,0.004
20190913,강남구,13,0
20190913,서초구,11,0.003
20190913,송파구,11,0.002
20190913,강동구,13,0.003
20190912,중구,15,0.002
20190912,종로구,15,0.003
20190912,용산구,14,0.003
20190912,은평구,12,0.004
20190912,서대문구,10,0.002
20190912,마포구,9,0.004
20190912,광진구,12,0.004
20190912,성동구,10,0.002
20190912,중랑구,5,0.005
20190912,동대문구,10,0.004
20190912,성북구,15,0.003
20190912,도봉구,7,0.004
20190912,강북구,16,0.002
20190912,노원구,12,0.003
20190912,강서구,22,0.002
20190912,구로구,8,0.003
20190912,영등포구,10,0.002
20190912,동작구,15,0.002
20190912,관악구,0,0
20190912,금천구,8,0.003
20190912,양천구,23,0.003
20190912,강남구,13,0
20190912,서초구,6,0.002
20190912,송파구,11,0.002
20190912,강동구,16,0.003
20190911,중구,7,0.002
20190911,종로구,6,0.003
20190911,용산구,5,0.003
20190911,은평구,9,0.004
20190911,서대문구,5,0.002
20190911,마포구,5,0.003
20190911,광진구,6,0.004
20190911,성동구,8,0.003
20190911,중랑구,3,0.005
20190911,동대문구,5,0.004
20190911,성북구,13,0.003
20190911,도봉구,4,0.004
20190911,강북구,7,0.002
20190911,노원구,9,0.003
20190911,강서구,7,0.003
20190911,구로구,9,0.004
20190911,영등포구,9,0.002
20190911,동작구,16,0.002
20190911,관악구,0,0
20190911,금천구,8,0.003
20190911,양천구,13,0.004
20190911,강남구,24,0
20190911,서초구,5,0.002
20190911,송파구,8,0.002
20190911,강동구,4,0.003
20190910,중구,13,0.002
20190910,종로구,13,0.003
20190910,용산구,9,0.003
20190910,은평구,14,0.004
20190910,서대문구,10,0.002
20190910,마포구,8,0.003
20190910,광진구,14,0.004
20190910,성동구,17,0.005
20190910,중랑구,11,0.005
20190910,동대문구,9,0.004
20190910,성북구,21,0.003
20190910,도봉구,8,0.004
20190910,강북구,17,0.002
20190910,노원구,16,0.003
20190910,강서구,13,0.003
20190910,구로구,13,0.005
20190910,영등포구,13,0.001
20190910,동작구,25,0.002
20190910,관악구,0,0
20190910,금천구,14,0.003
20190910,양천구,16,0.004
20190910,강남구,16,0
20190910,서초구,11,0.002
20190910,송파구,10,0.002
20190910,강동구,12,0.003
20190909,중구,37,0.003
20190909,종로구,35,0.003
20190909,용산구,31,0.003
20190909,은평구,33,0.004
20190909,서대문구,33,0.003
20190909,마포구,35,0.004
20190909,광진구,43,0.004
20190909,성동구,39,0.003
20190909,중랑구,34,0.005
20190909,동대문구,32,0.004
20190909,성북구,37,0.003
20190909,도봉구,30,0.004
20190909,강북구,50,0.002
20190909,노원구,38,0.004
20190909,강서구,44,0.004
20190909,구로구,36,0.005
20190909,영등포구,38,0.003
20190909,동작구,64,0.003
20190909,관악구,0,0
20190909,금천구,16,0.003
20190909,양천구,46,0.004
20190909,강남구,20,0
20190909,서초구,34,0.003
20190909,송파구,33,0.003
20190909,강동구,35,0.003
20190906,중구,13,0.003
20190906,종로구,13,0.003
20190906,용산구,10,0.003
20190906,은평구,15,0.004
20190906,서대문구,11,0.002
20190906,마포구,11,0.004
20190906,광진구,15,0.003
20190906,성동구,17,0.006
20190906,중랑구,10,0.005
20190906,동대문구,10,0.004
20190906,성북구,17,0.003
20190906,도봉구,11,0.004
20190906,강북구,20,0.002
20190906,노원구,17,0.004
20190906,강서구,15,0.003
20190906,구로구,14,0.005
20190906,영등포구,17,0.003
20190906,동작구,23,0.003
20190906,관악구,0,0
20190906,금천구,15,0.003
20190906,양천구,17,0.004
20190906,강남구,0,0
20190906,서초구,6,0.003
20190906,송파구,13,0.003
20190906,강동구,12,0.003
20190905,중구,10,0.003
20190905,종로구,9,0.003
20190905,용산구,6,0.003
20190905,은평구,11,0.004
20190905,서대문구,8,0.002
20190905,마포구,8,0.004
20190905,광진구,12,0.003
20190905,성동구,12,0.005
20190905,중랑구,5,0.005
20190905,동대문구,7,0.004
20190905,성북구,13,0.003
20190905,도봉구,7,0.004
20190905,강북구,13,0.002
20190905,노원구,11,0.004
20190905,강서구,8,0.003
20190905,구로구,9,0.005
20190905,영등포구,11,0.002
20190905,동작구,12,0.002
20190905,관악구,0,0
20190905,금천구,11,0.003
20190905,양천구,12,0.004
20190905,강남구,0,0
20190905,서초구,6,0.002
20190905,송파구,7,0.002
20190905,강동구,8,0.003
20190904,중구,7,0.002
20190904,종로구,6,0.003
20190904,용산구,5,0.003
20190904,은평구,9,0.004
20190904,서대문구,6,0.002
20190904,마포구,6,0.003
20190904,광진구,10,0.003
20190904,성동구,14,0.005
20190904,중랑구,4,0.006
20190904,동대문구,4,0.004
20190904,성북구,11,0.003
20190904,도봉구,5,0.004
20190904,강북구,9,0.002
20190904,노원구,10,0.003
20190904,강서구,7,0.003
20190904,구로구,8,0.005
20190904,영등포구,10,0.002
20190904,동작구,13,0.002
20190904,관악구,0,0
20190904,금천구,8,0.003
20190904,양천구,10,0.004
20190904,강남구,0,0
20190904,서초구,7,0.002
20190904,송파구,7,0.002
20190904,강동구,8,0.003
20190903,중구,23,0.003
20190903,종로구,23,0.003
20190903,용산구,18,0.003
20190903,은평구,23,0.004
20190903,서대문구,21,0.003
20190903,마포구,23,0.004
20190903,광진구,25,0.003
20190903,성동구,24,0.004
20190903,중랑구,19,0.006
20190903,동대문구,19,0.004
20190903,성북구,17,0.003
20190903,도봉구,17,0.004
20190903,강북구,32,0.002
20190903,노원구,23,0.004
20190903,강서구,27,0.003
20190903,구로구,23,0.005
20190903,영등포구,23,0.002
20190903,동작구,32,0.003
20190903,관악구,0,0
20190903,금천구,22,0.003
20190903,양천구,29,0.004
20190903,강남구,0,0
20190903,서초구,24,0.003
20190903,송파구,19,0.002
20190903,강동구,21,0.003
20190902,중구,25,0.003
20190902,종로구,25,0.003
20190902,용산구,20,0.003
20190902,은평구,25,0.004
20190902,서대문구,24,0.003
20190902,마포구,25,0.004
20190902,광진구,28,0.003
20190902,성동구,26,0.003
20190902,중랑구,23,0.006
20190902,동대문구,26,0.005
20190902,성북구,19,0.003
20190902,도봉구,20,0.004
20190902,강북구,37,0.002
20190902,노원구,25,0.003
20190902,강서구,28,0.004
20190902,구로구,25,0.005
20190902,영등포구,26,0.003
20190902,동작구,29,0.004
20190902,관악구,0,0.004
20190902,금천구,25,0.003
20190902,양천구,30,0.004
20190902,강남구,0,0
20190902,서초구,28,0.003
20190902,송파구,24,0.003
20190902,강동구,28,0.003
20190901,중구,18,0.003
20190901,종로구,19,0.003
20190901,용산구,15,0.003
20190901,은평구,21,0.004
20190901,서대문구,20,0.003
20190901,마포구,22,0.004
20190901,광진구,25,0.004
20190901,성동구,21,0.003
20190901,중랑구,16,0.006
20190901,동대문구,18,0.004
20190901,성북구,21,0.003
20190901,도봉구,16,0.004
20190901,강북구,24,0.002
20190901,노원구,19,0.004
20190901,강서구,21,0.004
20190901,구로구,19,0.005
20190901,영등포구,21,0.003
20190901,동작구,21,0.003
20190901,관악구,0,0.004
20190901,금천구,17,0.003
20190901,양천구,24,0.004
20190901,강남구,0,0
20190901,서초구,17,0.003
20190901,송파구,17,0.003
20190901,강동구,23,0.003
20190831,중구,18,0.003
20190831,종로구,19,0.003
20190831,용산구,15,0.003
20190831,은평구,21,0.004
20190831,서대문구,17,0.003
20190831,마포구,17,0.004
20190831,광진구,23,0.004
20190831,성동구,25,0.003
20190831,중랑구,13,0.005
20190831,동대문구,14,0.004
20190831,성북구,15,0.003
20190831,도봉구,12,0.004
20190831,강북구,22,0.002
20190831,노원구,18,0.004
20190831,강서구,18,0.004
20190831,구로구,18,0.005
20190831,영등포구,20,0.004
20190831,동작구,20,0.003
20190831,관악구,0,0.004
20190831,금천구,16,0.003
20190831,양천구,20,0.004
20190831,강남구,0,0
20190831,서초구,17,0.003
20190831,송파구,17,0.003
20190831,강동구,19,0.003
20190830,중구,20,0.003
20190830,종로구,20,0.003
20190830,용산구,15,0.003
20190830,은평구,22,0.004
20190830,서대문구,15,0.002
20190830,마포구,18,0.004
20190830,광진구,23,0.003
20190830,성동구,24,0.003
20190830,중랑구,17,0.006
20190830,동대문구,17,0.004
20190830,성북구,16,0.003
20190830,도봉구,14,0.004
20190830,강북구,28,0.002
20190830,노원구,18,0.004
20190830,강서구,24,0.004
20190830,구로구,16,0.005
20190830,영등포구,18,0.003
20190830,동작구,22,0.003
20190830,관악구,18,0.004
20190830,금천구,16,0.003
20190830,양천구,23,0.004
20190830,강남구,20,0.006
20190830,서초구,16,0.003
20190830,송파구,17,0.003
20190830,강동구,61,0.004
20190829,중구,27,0.003
20190829,종로구,26,0.003
20190829,용산구,23,0.003
20190829,은평구,32,0.004
20190829,서대문구,29,0.003
20190829,마포구,27,0.004
20190829,광진구,34,0.003
20190829,성동구,29,0.003
20190829,중랑구,24,0.006
20190829,동대문구,23,0.004
20190829,성북구,33,0.003
20190829,도봉구,25,0.005
20190829,강북구,35,0.002
20190829,노원구,30,0.004
20190829,강서구,30,0.003
20190829,구로구,26,0.005
20190829,영등포구,28,0.003
20190829,동작구,31,0.003
20190829,관악구,26,0.004
20190829,금천구,26,0.003
20190829,양천구,33,0.004
20190829,강남구,30,0.006
20190829,서초구,27,0.003
20190829,송파구,24,0.003
20190829,강동구,21,0.003
20190828,중구,27,0.003
20190828,종로구,29,0.003
20190828,용산구,28,0.003
20190828,은평구,31,0.004
20190828,서대문구,31,0.003
20190828,마포구,27,0.004
20190828,광진구,39,0.004
20190828,성동구,36,0.003
20190828,중랑구,28,0.006
20190828,동대문구,25,0.004
20190828,성북구,23,0.003
20190828,도봉구,25,0.005
20190828,강북구,39,0.002
20190828,노원구,34,0.004
20190828,강서구,29,0.004
20190828,구로구,26,0.005
20190828,영등포구,29,0.003
20190828,동작구,35,0.003
20190828,관악구,28,0.005
20190828,금천구,24,0.003
20190828,양천구,32,0.004
20190828,강남구,32,0.006
20190828,서초구,28,0.003
20190828,송파구,28,0.003
20190828,강동구,24,0.003
20190827,중구,26,0.003
20190827,종로구,25,0.003
20190827,용산구,26,0.003
20190827,은평구,25,0.004
20190827,서대문구,24,0.003
20190827,마포구,24,0.004
20190827,광진구,29,0.003
20190827,성동구,27,0.003
20190827,중랑구,22,0.005
20190827,동대문구,25,0.004
20190827,성북구,32,0.003
20190827,도봉구,20,0.005
20190827,강북구,42,0.002
20190827,노원구,26,0.004
20190827,강서구,31,0.004
20190827,구로구,23,0.005
20190827,영등포구,26,0.002
20190827,동작구,31,0.003
20190827,관악구,25,0.004
20190827,금천구,26,0.003
20190827,양천구,31,0.004
20190827,강남구,28,0.006
20190827,서초구,23,0.003
20190827,송파구,22,0.002
20190827,강동구,18,0.003
20190826,중구,26,0.003
20190826,종로구,25,0.003
20190826,용산구,26,0.003
20190826,은평구,27,0.004
20190826,서대문구,26,0.003
20190826,마포구,25,0.004
20190826,광진구,32,0.003
20190826,성동구,27,0.003
20190826,중랑구,20,0.006
20190826,동대문구,24,0.004
20190826,성북구,39,0.003
20190826,도봉구,20,0.005
20190826,강북구,31,0.002
20190826,노원구,23,0.004
20190826,강서구,26,0.004
20190826,구로구,24,0.006
20190826,영등포구,25,0.003
20190826,동작구,29,0.003
20190826,관악구,23,0.005
20190826,금천구,23,0.003
20190826,양천구,29,0.005
20190826,강남구,29,0.005
20190826,서초구,26,0.004
20190826,송파구,24,0.003
20190826,강동구,18,0.004
20190825,중구,18,0.003
20190825,종로구,20,0.003
20190825,용산구,18,0.003
20190825,은평구,23,0.004
20190825,서대문구,22,0.003
20190825,마포구,20,0.004
20190825,광진구,28,0.003
20190825,성동구,23,0.003
20190825,중랑구,17,0.005
20190825,동대문구,18,0.004
20190825,성북구,0,0.003
20190825,도봉구,17,0.009
20190825,강북구,24,0.002
20190825,노원구,22,0.004
20190825,강서구,21,0.004
20190825,구로구,18,0.005
20190825,영등포구,19,0.004
20190825,동작구,25,0.003
20190825,관악구,19,0.004
20190825,금천구,17,0.003
20190825,양천구,24,0.005
20190825,강남구,22,0.005
20190825,서초구,18,0.004
20190825,송파구,19,0.003
20190825,강동구,15,0.003
20190824,중구,23,0.003
20190824,종로구,22,0.004
20190824,용산구,18,0.003
20190824,은평구,23,0.004
20190824,서대문구,23,0.003
20190824,마포구,22,0.004
20190824,광진구,28,0.003
20190824,성동구,26,0.003
20190824,중랑구,18,0.005
20190824,동대문구,20,0.004
20190824,성북구,42,0.003
20190824,도봉구,19,0.007
20190824,강북구,29,0.002
20190824,노원구,23,0.004
20190824,강서구,27,0.005
20190824,구로구,21,0.005
20190824,영등포구,22,0.005
20190824,동작구,28,0.003
20190824,관악구,22,0.004
20190824,금천구,20,0.003
20190824,양천구,30,0.005
20190824,강남구,28,0.005
20190824,서초구,23,0.004
20190824,송파구,22,0.004
20190824,강동구,18,0.004
20190823,중구,30,0.003
20190823,종로구,31,0.003
20190823,용산구,35,0.003
20190823,은평구,33,0.004
20190823,서대문구,31,0.003
20190823,마포구,30,0.004
20190823,광진구,39,0.004
20190823,성동구,38,0.004
20190823,중랑구,27,0.005
20190823,동대문구,30,0.004
20190823,성북구,46,0.003
20190823,도봉구,29,0.004
20190823,강북구,39,0.003
20190823,노원구,32,0.004
20190823,강서구,36,0.004
20190823,구로구,30,0.006
20190823,영등포구,32,0.004
20190823,동작구,36,0.003
20190823,관악구,34,0.005
20190823,금천구,29,0.003
20190823,양천구,39,0.005
20190823,강남구,36,0.006
20190823,서초구,30,0.004
20190823,송파구,30,0.003
20190823,강동구,23,0.004
20190822,중구,38,0.003
20190822,종로구,39,0.004
20190822,용산구,46,0.003
20190822,은평구,37,0.004
20190822,서대문구,35,0.003
20190822,마포구,33,0.004
20190822,광진구,37,0.003
20190822,성동구,38,0.004
20190822,중랑구,33,0.005
20190822,동대문구,37,0.004
20190822,성북구,54,0.003
20190822,도봉구,28,0.004
20190822,강북구,38,0.002
20190822,노원구,38,0.004
20190822,강서구,44,0.004
20190822,구로구,32,0.005
20190822,영등포구,37,0.004
20190822,동작구,41,0.003
20190822,관악구,39,0.004
20190822,금천구,39,0.003
20190822,양천구,46,0.004
20190822,강남구,44,0.005
20190822,서초구,37,0.004
20190822,송파구,32,0.003
20190822,강동구,30,0.004
20190821,중구,28,0.003
20190821,종로구,29,0.004
20190821,용산구,28,0.003
20190821,은평구,32,0.004
20190821,서대문구,29,0.003
20190821,마포구,28,0.004
20190821,광진구,37,0.004
20190821,성동구,27,0.003
20190821,중랑구,29,0.006
20190821,동대문구,28,0.004
20190821,성북구,38,0.003
20190821,도봉구,27,0.004
20190821,강북구,40,0.003
20190821,노원구,32,0.004
20190821,강서구,34,0.004
20190821,구로구,26,0.005
20190821,영등포구,29,0.003
20190821,동작구,35,0.003
20190821,관악구,28,0.005
20190821,금천구,28,0.003
20190821,양천구,37,0.004
20190821,강남구,31,0.006
20190821,서초구,30,0.004
20190821,송파구,27,0.004
20190821,강동구,27,0.004
20190820,중구,28,0.003
20190820,종로구,28,0.003
20190820,용산구,27,0.002
20190820,은평구,28,0.004
20190820,서대문구,26,0.003
20190820,마포구,27,0.004
20190820,광진구,33,0.003
20190820,성동구,28,0.004
20190820,중랑구,24,0.006
20190820,동대문구,29,0.004
20190820,성북구,26,0.003
20190820,도봉구,25,0.004
20190820,강북구,39,0.002
20190820,노원구,30,0.004
20190820,강서구,35,0.004
20190820,구로구,27,0.004
20190820,영등포구,26,0.003
20190820,동작구,34,0.003
20190820,관악구,26,0.004
20190820,금천구,28,0.003
20190820,양천구,36,0.004
20190820,강남구,32,0.005
20190820,서초구,30,0.004
20190820,송파구,25,0.003
20190820,강동구,21,0.003
20190819,중구,22,0.003
20190819,종로구,23,0.003
20190819,용산구,22,0.002
20190819,은평구,24,0.004
20190819,서대문구,23,0.002
20190819,마포구,23,0.004
20190819,광진구,27,0.003
20190819,성동구,28,0.004
20190819,중랑구,21,0.006
20190819,동대문구,23,0.004
20190819,성북구,24,0.003
20190819,도봉구,20,0.004
20190819,강북구,32,0.002
20190819,노원구,25,0.004
20190819,강서구,26,0.004
20190819,구로구,24,0.005
20190819,영등포구,26,0.003
20190819,동작구,30,0.003
20190819,관악구,25,0.004
20190819,금천구,22,0.003
20190819,양천구,29,0.004
20190819,강남구,32,0.005
20190819,서초구,24,0.004
20190819,송파구,23,0.003
20190819,강동구,20,0.003
20190818,중구,20,0.003
20190818,종로구,21,0.004
20190818,용산구,22,0.003
20190818,은평구,24,0.004
20190818,서대문구,21,0.003
20190818,마포구,0,0.005
20190818,광진구,32,0.004
20190818,성동구,23,0.003
20190818,중랑구,20,0.006
20190818,동대문구,19,0.004
20190818,성북구,20,0.003
20190818,도봉구,19,0.004
20190818,강북구,27,0.003
